Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Substrate_Name,Percent_Cover,Bleaching_Level,Percent_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
6918,10318315,Reef_Check,26.3582,56.4981,Arabian Gulf,Western Indo-Pacific,54.36,Sheltered,0.1064,46.33,28,10,2016,8.0,Nutrient Indicator Algae,0.0,Population,0.25,298.28,301.96,300.4,292.72,308.2,3.48,3.0,0.45,1.07,0.0,-3.82,4.01,11.0,5.43,27.0,7.0,6.82,3.67,21.57,2.88,-2.62,3.48,-11.85,3.61,-4.17,1.0,1.87,8.0,1.0,0.0,1.87,18.07,0.65
6926,10318230,Reef_Check,26.3758,56.4164,Arabian Gulf,Western Indo-Pacific,12.81,Sheltered,0.2445,46.33,28,10,2016,8.0,Hard Coral,72.5,Population,0.25,298.16,302.18,300.1,292.05,308.51,3.39,3.0,1.05,0.97,0.0,-3.7,4.34,11.0,5.47,24.0,6.0,4.06,3.59,21.91,2.53,-2.27,3.39,-12.39,4.05,-4.34,1.0,1.54,6.0,1.0,1.06,1.54,13.03,0.46
6926,10318230,Reef_Check,26.3758,56.4164,Arabian Gulf,Western Indo-Pacific,12.81,Sheltered,0.2445,46.33,28,10,2016,8.0,Nutrient Indicator Algae,0.0,Population,0.25,298.16,302.18,300.1,292.05,308.51,3.39,3.0,1.05,0.97,0.0,-3.7,4.34,11.0,5.47,24.0,6.0,4.06,3.59,21.91,2.53,-2.27,3.39,-12.39,4.05,-4.34,1.0,1.54,6.0,1.0,1.06,1.54,13.03,0.46
7455,10311418,Reef_Check,10.9922,119.3011,Pacific,Central Indo-Pacific,135.62,Sheltered,0.0671,51.73,20,4,2016,4.5,Hard Coral,63.75,Population,0.25,262.15,302.26,301.72,297.71,305.56,1.48,3.0,0.26,0.98,0.0,-3.0,3.27,0.0,6.11,30.0,7.33,0.0,4.59,26.34,2.79,-0.87,1.48,-5.42,2.42,-1.41,0.0,3.61,14.67,2.0,0.0,2.79,17.84,0.94
7455,10311418,Reef_Check,10.9922,119.3011,Pacific,Central Indo-Pacific,135.62,Sheltered,0.0671,51.73,20,4,2016,4.5,Nutrient Indicator Algae,3.12,Population,0.25,262.15,302.26,301.72,297.71,305.56,1.48,3.0,0.26,0.98,0.0,-3.0,3.27,0.0,6.11,30.0,7.33,0.0,4.59,26.34,2.79,-0.87,1.48,-5.42,2.42,-1.41,0.0,3.61,14.67,2.0,0.0,2.79,17.84,0.94
7685,10319014,Reef_Check,18.469,-66.0908,Atlantic,Tropical Atlantic,204.36,Exposed,0.0584,58.97,21,5,2016,2.3,Hard Coral,19.38,Population,0.25,300.39,300.98,300.3,296.98,303.98,1.19,6.0,1.02,0.72,0.0,-3.92,2.64,2.0,3.57,16.0,3.0,2.79,1.93,13.66,1.01,-0.85,1.19,-4.84,2.14,-1.52,0.0,1.25,6.0,0.0,0.0,0.79,6.99,0.23
7685,10319014,Reef_Check,18.469,-66.0908,Atlantic,Tropical Atlantic,204.36,Exposed,0.0584,58.97,21,5,2016,2.3,Nutrient Indicator Algae,0.0,Population,0.25,300.39,300.98,300.3,296.98,303.98,1.19,6.0,1.02,0.72,0.0,-3.92,2.64,2.0,3.57,16.0,3.0,2.79,1.93,13.66,1.01,-0.85,1.19,-4.84,2.14,-1.52,0.0,1.25,6.0,0.0,0.0,0.79,6.99,0.23
8008,10312020,Reef_Check,22.6375,121.4911,Pacific,Central Indo-Pacific,275.8,Exposed,0.0321,53.42,6,6,2016,10.0,Hard Coral,48.12,Population,0.25,302.25,302.5,300.0,294.57,304.86,1.93,3.0,0.95,0.95,0.0,-4.49,3.13,18.0,5.6,26.0,7.0,9.43,3.16,15.39,2.65,0.24,1.93,-7.69,2.59,-2.25,0.0,1.53,7.0,1.0,0.0,1.09,7.97,0.39
8008,10312020,Reef_Check,22.6375,121.4911,Pacific,Central Indo-Pacific,275.8,Exposed,0.0321,53.42,6,6,2016,10.0,Nutrient Indicator Algae,0.62,Population,0.25,302.25,302.5,300.0,294.57,304.86,1.93,3.0,0.95,0.95,0.0,-4.49,3.13,18.0,5.6,26.0,7.0,9.43,3.16,15.39,2.65,0.24,1.93,-7.69,2.59,-2.25,0.0,1.53,7.0,1.0,0.0,1.09,7.97,0.39
8008,10312021,Reef_Check,22.6375,121.4911,Pacific,Central Indo-Pacific,275.8,Exposed,0.0321,53.42,6,6,2016,5.0,Hard Coral,55.62,Population,0.25,302.25,302.5,300.0,294.57,304.86,1.93,3.0,0.95,0.95,0.0,-4.49,3.13,18.0,5.6,26.0,7.0,9.43,3.16,15.39,2.65,0.24,1.93,-7.69,2.59,-2.25,0.0,1.53,7.0,1.0,0.0,1.09,7.97,0.39
8008,10312021,Reef_Check,22.6375,121.4911,Pacific,Central Indo-Pacific,275.8,Exposed,0.0321,53.42,6,6,2016,5.0,Nutrient Indicator Algae,0.62,Population,0.25,302.25,302.5,300.0,294.57,304.86,1.93,3.0,0.95,0.95,0.0,-4.49,3.13,18.0,5.6,26.0,7.0,9.43,3.16,15.39,2.65,0.24,1.93,-7.69,2.59,-2.25,0.0,1.53,7.0,1.0,0.0,1.09,7.97,0.39
8025,10311583,Reef_Check,23.2549,119.5128,Pacific,Central Indo-Pacific,103.19,Sheltered,0.0798,55.45,27,8,2016,5.0,Hard Coral,8.12,Population,0.25,297.92,301.14,297.93,289.23,304.42,2.52,4.0,3.29,2.52,0.0,-6.87,6.49,25.0,4.13,29.0,20.0,37.45,13.52,46.94,12.17,3.11,2.52,-8.8,6.38,-0.09,23.0,4.2,29.0,19.0,36.31,12.9,45.27,11.51
8025,10311583,Reef_Check,23.2549,119.5128,Pacific,Central Indo-Pacific,103.19,Sheltered,0.0798,55.45,27,8,2016,5.0,Nutrient Indicator Algae,0.0,Population,0.25,297.92,301.14,297.93,289.23,304.42,2.52,4.0,3.29,2.52,0.0,-6.87,6.49,25.0,4.13,29.0,20.0,37.45,13.52,46.94,12.17,3.11,2.52,-8.8,6.38,-0.09,23.0,4.2,29.0,19.0,36.31,12.9,45.27,11.51
8027,10311587,Reef_Check,23.2588,119.5186,Pacific,Central Indo-Pacific,74.79,Exposed,0.0798,55.45,27,8,2016,5.5,Hard Coral,49.38,Population,0.25,297.92,301.14,297.93,289.23,304.42,2.52,4.0,3.29,2.52,0.0,-6.87,6.49,25.0,4.13,29.0,20.0,37.45,13.52,46.94,12.17,3.11,2.52,-8.8,6.38,-0.09,23.0,4.2,29.0,19.0,36.31,12.9,45.27,11.51
8027,10311587,Reef_Check,23.2588,119.5186,Pacific,Central Indo-Pacific,74.79,Exposed,0.0798,55.45,27,8,2016,5.5,Nutrient Indicator Algae,0.62,Population,0.25,297.92,301.14,297.93,289.23,304.42,2.52,4.0,3.29,2.52,0.0,-6.87,6.49,25.0,4.13,29.0,20.0,37.45,13.52,46.94,12.17,3.11,2.52,-8.8,6.38,-0.09,23.0,4.2,29.0,19.0,36.31,12.9,45.27,11.51
239,10314902,Reef_Check,-26.7517,153.1579,Pacific,Temperate Australasia,2087.46,Exposed,0.1025,49.09,7,5,2016,9.0,Hard Coral,33.12,Population,0.5,294.02,297.8,296.33,291.17,301.66,2.38,4.0,1.31,0.7,0.0,-2.5,2.76,12.0,3.72,19.0,3.0,4.04,2.16,12.42,1.22,-1.76,2.38,-8.38,2.09,-3.22,0.0,0.95,4.0,0.0,0.0,0.71,5.75,0.21
239,10314902,Reef_Check,-26.7517,153.1579,Pacific,Temperate Australasia,2087.46,Exposed,0.1025,49.09,7,5,2016,9.0,Nutrient Indicator Algae,0.62,Population,0.5,294.02,297.8,296.33,291.17,301.66,2.38,4.0,1.31,0.7,0.0,-2.5,2.76,12.0,3.72,19.0,3.0,4.04,2.16,12.42,1.22,-1.76,2.38,-8.38,2.09,-3.22,0.0,0.95,4.0,0.0,0.0,0.71,5.75,0.21
239,10314906,Reef_Check,-26.7517,153.1579,Pacific,Temperate Australasia,2087.46,Exposed,0.1025,49.09,7,5,2016,9.0,Hard Coral,25.0,Population,0.5,294.02,297.8,296.33,291.17,301.66,2.38,4.0,1.31,0.7,0.0,-2.5,2.76,12.0,3.72,19.0,3.0,4.04,2.16,12.42,1.22,-1.76,2.38,-8.38,2.09,-3.22,0.0,0.95,4.0,0.0,0.0,0.71,5.75,0.21
239,10314906,Reef_Check,-26.7517,153.1579,Pacific,Temperate Australasia,2087.46,Exposed,0.1025,49.09,7,5,2016,9.0,Nutrient Indicator Algae,3.75,Population,0.5,294.02,297.8,296.33,291.17,301.66,2.38,4.0,1.31,0.7,0.0,-2.5,2.76,12.0,3.72,19.0,3.0,4.04,2.16,12.42,1.22,-1.76,2.38,-8.38,2.09,-3.22,0.0,0.95,4.0,0.0,0.0,0.71,5.75,0.21
1062,10309598,Reef_Check,-22.1486,113.8679,Indian,Central Indo-Pacific,706.16,Exposed,0.0656,54.82,27,2,2016,2.0,Hard Coral,15.0,Population,0.5,262.15,300.58,298.48,294.03,304.92,2.12,6.0,-0.26,1.04,0.0,-3.98,4.42,10.5,5.96,30.5,6.5,1.18,4.82,35.55,2.77,-0.82,2.12,-7.36,3.51,-2.92,2.0,2.08,10.0,1.0,0.0,1.72,13.24,0.66
1062,10309598,Reef_Check,-22.1486,113.8679,Indian,Central Indo-Pacific,706.16,Exposed,0.0656,54.82,27,2,2016,2.0,Nutrient Indicator Algae,2.5,Population,0.5,262.15,300.58,298.48,294.03,304.92,2.12,6.0,-0.26,1.04,0.0,-3.98,4.42,10.5,5.96,30.5,6.5,1.18,4.82,35.55,2.77,-0.82,2.12,-7.36,3.51,-2.92,2.0,2.08,10.0,1.0,0.0,1.72,13.24,0.66
1909,10309775,Reef_Check,4.9334,114.3298,Pacific,Central Indo-Pacific,33060.82,Exposed,0.1413,53.15,19,5,2016,12.0,Hard Coral,27.5,Population,0.5,303.73,304.46,302.45,297.16,306.57,1.51,3.0,0.6,0.99,0.0,-4.0,3.37,17.0,4.38,20.0,7.0,7.05,2.9,18.51,2.5,0.47,1.51,-6.82,2.57,-1.53,5.0,1.23,5.0,1.0,2.19,0.96,9.08,0.34
1909,10309775,Reef_Check,4.9334,114.3298,Pacific,Central Indo-Pacific,33060.82,Exposed,0.1413,53.15,19,5,2016,12.0,Nutrient Indicator Algae,0.62,Population,0.5,303.73,304.46,302.45,297.16,306.57,1.51,3.0,0.6,0.99,0.0,-4.0,3.37,17.0,4.38,20.0,7.0,7.05,2.9,18.51,2.5,0.47,1.51,-6.82,2.57,-1.53,5.0,1.23,5.0,1.0,2.19,0.96,9.08,0.34
1910,10309774,Reef_Check,4.9335,114.3295,Pacific,Central Indo-Pacific,32400.91,Exposed,0.1413,53.15,19,5,2016,12.0,Hard Coral,27.5,Population,0.5,303.73,304.46,302.45,297.16,306.57,1.51,3.0,0.6,0.99,0.0,-4.0,3.37,17.0,4.38,20.0,7.0,7.05,2.9,18.51,2.5,0.47,1.51,-6.82,2.57,-1.53,5.0,1.23,5.0,1.0,2.19,0.96,9.08,0.34
1910,10309774,Reef_Check,4.9335,114.3295,Pacific,Central Indo-Pacific,32400.91,Exposed,0.1413,53.15,19,5,2016,12.0,Nutrient Indicator Algae,1.25,Population,0.5,303.73,304.46,302.45,297.16,306.57,1.51,3.0,0.6,0.99,0.0,-4.0,3.37,17.0,4.38,20.0,7.0,7.05,2.9,18.51,2.5,0.47,1.51,-6.82,2.57,-1.53,5.0,1.23,5.0,1.0,2.19,0.96,9.08,0.34
1935,10310000,Reef_Check,5.2021,114.7689,Pacific,Central Indo-Pacific,27759.02,Exposed,0.0929,53.3,20,5,2016,11.0,Hard Coral,23.12,Population,0.5,303.71,304.04,302.48,296.89,306.36,1.5,3.0,0.17,1.0,0.0,-3.95,2.51,17.0,5.88,28.0,8.0,7.25,3.08,17.42,2.61,0.05,1.5,-7.09,2.36,-1.5,3.0,0.9,3.0,0.0,1.07,0.7,5.55,0.2
1935,10310000,Reef_Check,5.2021,114.7689,Pacific,Central Indo-Pacific,27759.02,Exposed,0.0929,53.3,20,5,2016,11.0,Nutrient Indicator Algae,3.75,Population,0.5,303.71,304.04,302.48,296.89,306.36,1.5,3.0,0.17,1.0,0.0,-3.95,2.51,17.0,5.88,28.0,8.0,7.25,3.08,17.42,2.61,0.05,1.5,-7.09,2.36,-1.5,3.0,0.9,3.0,0.0,1.07,0.7,5.55,0.2
5524,10308623,Reef_Check,2.184,104.1068,Pacific,Central Indo-Pacific,121.08,Sheltered,0.1544,48.82,7,9,2016,8.6,Hard Coral,46.88,Population,0.5,302.21,301.83,301.81,297.51,305.6,1.22,2.0,-0.33,0.9,0.0,-3.71,2.81,17.0,6.26,38.0,6.0,6.8,3.39,20.17,2.25,-1.19,1.22,-5.51,2.56,-1.21,0.0,1.76,9.0,1.0,0.0,1.24,9.34,0.35
5524,10308623,Reef_Check,2.184,104.1068,Pacific,Central Indo-Pacific,121.08,Sheltered,0.1544,48.82,7,9,2016,8.6,Nutrient Indicator Algae,0.0,Population,0.5,302.21,301.83,301.81,297.51,305.6,1.22,2.0,-0.33,0.9,0.0,-3.71,2.81,17.0,6.26,38.0,6.0,6.8,3.39,20.17,2.25,-1.19,1.22,-5.51,2.56,-1.21,0.0,1.76,9.0,1.0,0.0,1.24,9.34,0.35
5527,10308537,Reef_Check,2.231,104.0522,Pacific,Central Indo-Pacific,104.66,Sheltered,0.0988,48.82,7,9,2016,5.0,Hard Coral,55.0,Population,0.5,302.23,301.96,301.83,298.15,306.29,1.16,2.0,-0.17,0.84,0.0,-3.58,3.29,14.0,6.18,40.0,5.0,5.28,3.16,20.22,1.99,-1.11,1.16,-4.92,3.22,-1.23,0.0,1.65,8.0,1.0,0.0,1.17,10.48,0.33
5527,10308537,Reef_Check,2.231,104.0522,Pacific,Central Indo-Pacific,104.66,Sheltered,0.0988,48.82,7,9,2016,5.0,Nutrient Indicator Algae,0.0,Population,0.5,302.23,301.96,301.83,298.15,306.29,1.16,2.0,-0.17,0.84,0.0,-3.58,3.29,14.0,6.18,40.0,5.0,5.28,3.16,20.22,1.99,-1.11,1.16,-4.92,3.22,-1.23,0.0,1.65,8.0,1.0,0.0,1.17,10.48,0.33
5555,10308630,Reef_Check,2.9108,104.1126,Pacific,Central Indo-Pacific,27.58,Sheltered,0.0637,49.52,20,8,2016,5.0,Hard Coral,56.25,Population,0.5,302.4,302.89,301.76,297.53,305.42,1.33,4.0,1.03,0.92,0.0,-3.71,3.54,22.0,6.05,31.0,6.0,9.1,3.33,21.15,2.22,-0.29,1.33,-5.65,2.23,-1.42,3.0,1.47,6.0,1.0,0.0,1.06,6.13,0.4
5555,10308630,Reef_Check,2.9108,104.1126,Pacific,Central Indo-Pacific,27.58,Sheltered,0.0637,49.52,20,8,2016,5.0,Nutrient Indicator Algae,5.62,Population,0.5,302.4,302.89,301.76,297.53,305.42,1.33,4.0,1.03,0.92,0.0,-3.71,3.54,22.0,6.05,31.0,6.0,9.1,3.33,21.15,2.22,-0.29,1.33,-5.65,2.23,-1.42,3.0,1.47,6.0,1.0,0.0,1.06,6.13,0.4
5574,10311113,Reef_Check,4.2142,118.6756,Pacific,Central Indo-Pacific,5734.36,Sheltered,0.1022,54.38,9,5,2016,8.0,Hard Coral,17.5,Population,0.5,302.2,302.85,301.77,298.11,305.2,0.96,2.0,0.34,0.8,0.0,-3.24,3.07,13.0,4.44,29.0,4.0,5.09,2.4,14.93,1.58,0.34,0.96,-4.4,2.69,-0.73,3.0,1.63,8.0,1.0,2.44,0.95,6.88,0.42
5574,10311113,Reef_Check,4.2142,118.6756,Pacific,Central Indo-Pacific,5734.36,Sheltered,0.1022,54.38,9,5,2016,8.0,Nutrient Indicator Algae,12.5,Population,0.5,302.2,302.85,301.77,298.11,305.2,0.96,2.0,0.34,0.8,0.0,-3.24,3.07,13.0,4.44,29.0,4.0,5.09,2.4,14.93,1.58,0.34,0.96,-4.4,2.69,-0.73,3.0,1.63,8.0,1.0,2.44,0.95,6.88,0.42
5643,10308219,Reef_Check,4.8173,103.6792,Pacific,Central Indo-Pacific,44.39,Exposed,0.0513,49.82,10,6,2016,11.0,Hard Coral,39.38,Population,0.5,301.82,303.61,301.78,296.85,305.52,1.31,2.0,0.89,0.93,0.0,-3.72,3.0,12.0,6.25,32.0,6.0,1.03,3.52,19.54,2.35,0.41,1.31,-6.34,2.31,-1.41,1.0,2.07,10.0,1.0,1.04,1.4,13.65,0.38
5643,10308219,Reef_Check,4.8173,103.6792,Pacific,Central Indo-Pacific,44.39,Exposed,0.0513,49.82,10,6,2016,11.0,Nutrient Indicator Algae,0.0,Population,0.5,301.82,303.61,301.78,296.85,305.52,1.31,2.0,0.89,0.93,0.0,-3.72,3.0,12.0,6.25,32.0,6.0,1.03,3.52,19.54,2.35,0.41,1.31,-6.34,2.31,-1.41,1.0,2.07,10.0,1.0,1.04,1.4,13.65,0.38
6088,10310329,Reef_Check,6.39,116.3228,Pacific,Central Indo-Pacific,713.69,Exposed,0.2617,53.8,27,5,2016,6.0,Hard Coral,43.12,Population,0.5,303.48,304.88,302.2,296.7,305.88,1.72,3.0,1.13,1.05,0.0,-3.87,3.3,5.0,6.63,31.0,7.0,0.0,4.46,29.63,2.95,1.06,1.72,-7.11,2.05,-1.61,2.0,1.21,6.0,0.0,0.0,0.77,7.3,0.21
6088,10310329,Reef_Check,6.39,116.3228,Pacific,Central Indo-Pacific,713.69,Exposed,0.2617,53.8,27,5,2016,6.0,Nutrient Indicator Algae,9.38,Population,0.5,303.48,304.88,302.2,296.7,305.88,1.72,3.0,1.13,1.05,0.0,-3.87,3.3,5.0,6.63,31.0,7.0,0.0,4.46,29.63,2.95,1.06,1.72,-7.11,2.05,-1.61,2.0,1.21,6.0,0.0,0.0,0.77,7.3,0.21
8038,10312128,Reef_Check,25.1134,121.9198,Pacific,Temperate Northern Pacific,36.19,Sheltered,0.0854,58.54,28,5,2016,5.0,Hard Coral,18.75,Population,0.5,300.87,300.82,296.85,290.05,303.23,3.09,5.0,2.34,1.13,0.0,-3.94,5.32,17.0,7.04,31.0,9.0,10.23,5.1,28.94,3.54,-0.29,3.09,-11.05,2.11,-4.25,0.0,1.23,6.0,0.0,0.0,0.89,7.58,0.28
8038,10312128,Reef_Check,25.1134,121.9198,Pacific,Temperate Northern Pacific,36.19,Sheltered,0.0854,58.54,28,5,2016,5.0,Nutrient Indicator Algae,14.38,Population,0.5,300.87,300.82,296.85,290.05,303.23,3.09,5.0,2.34,1.13,0.0,-3.94,5.32,17.0,7.04,31.0,9.0,10.23,5.1,28.94,3.54,-0.29,3.09,-11.05,2.11,-4.25,0.0,1.23,6.0,0.0,0.0,0.89,7.58,0.28
221,10315074,Reef_Check,-26.9799,153.4882,Pacific,Temperate Australasia,5673.5,Exposed,0.0686,48.04,6,11,2016,10.0,Hard Coral,30.62,Population,0.75,298.54,297.13,296.8,291.83,301.66,2.15,7.0,0.69,0.71,0.0,-2.7,2.83,8.0,3.34,18.0,3.0,0.0,1.87,10.26,1.21,-2.53,2.15,-7.82,2.0,-2.85,2.0,1.1,4.0,0.0,0.0,0.77,5.35,0.23
221,10315074,Reef_Check,-26.9799,153.4882,Pacific,Temperate Australasia,5673.5,Exposed,0.0686,48.04,6,11,2016,10.0,Nutrient Indicator Algae,0.0,Population,0.75,298.54,297.13,296.8,291.83,301.66,2.15,7.0,0.69,0.71,0.0,-2.7,2.83,8.0,3.34,18.0,3.0,0.0,1.87,10.26,1.21,-2.53,2.15,-7.82,2.0,-2.85,2.0,1.1,4.0,0.0,0.0,0.77,5.35,0.23
227,10314979,Reef_Check,-26.9775,153.4839,Pacific,Temperate Australasia,5705.35,Exposed,0.0686,48.04,10,1,2016,10.0,Hard Coral,23.75,Population,0.75,299.62,299.57,296.8,291.83,301.66,2.15,5.0,0.37,0.71,0.0,-2.7,2.83,9.0,3.34,18.0,3.0,0.0,1.87,10.26,1.21,-0.09,2.15,-7.82,2.0,-2.85,0.0,1.1,4.0,0.0,0.0,0.77,5.35,0.23
227,10314979,Reef_Check,-26.9775,153.4839,Pacific,Temperate Australasia,5705.35,Exposed,0.0686,48.04,10,1,2016,10.0,Nutrient Indicator Algae,0.0,Population,0.75,299.62,299.57,296.8,291.83,301.66,2.15,5.0,0.37,0.71,0.0,-2.7,2.83,9.0,3.34,18.0,3.0,0.0,1.87,10.26,1.21,-0.09,2.15,-7.82,2.0,-2.85,0.0,1.1,4.0,0.0,0.0,0.77,5.35,0.23
249,10314878,Reef_Check,-26.615,153.1129,Pacific,Temperate Australasia,89.05,Sometimes,0.1105,49.23,4,11,2016,12.0,Hard Coral,17.5,Population,0.75,298.29,297.05,296.41,291.25,302.35,2.34,7.0,0.78,0.74,0.0,-2.77,2.82,10.0,4.02,19.0,4.0,0.0,2.26,12.9,1.39,-2.5,2.34,-8.3,2.79,-3.13,1.0,1.06,4.0,0.0,0.0,0.85,5.67,0.26
249,10314878,Reef_Check,-26.615,153.1129,Pacific,Temperate Australasia,89.05,Sometimes,0.1105,49.23,4,11,2016,12.0,Nutrient Indicator Algae,11.88,Population,0.75,298.29,297.05,296.41,291.25,302.35,2.34,7.0,0.78,0.74,0.0,-2.77,2.82,10.0,4.02,19.0,4.0,0.0,2.26,12.9,1.39,-2.5,2.34,-8.3,2.79,-3.13,1.0,1.06,4.0,0.0,0.0,0.85,5.67,0.26
281,10314795,Reef_Check,-23.4511,151.9182,Pacific,Central Indo-Pacific,782.39,Sheltered,0.0731,51.57,22,9,2016,6.0,Hard Coral,18.12,Population,0.75,297.41,296.04,297.35,292.83,302.86,2.22,6.0,0.8,0.72,0.0,-4.33,2.9,5.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-4.23,2.22,-7.44,2.58,-2.91,0.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44
281,10314795,Reef_Check,-23.4511,151.9182,Pacific,Central Indo-Pacific,782.39,Sheltered,0.0731,51.57,22,9,2016,6.0,Nutrient Indicator Algae,0.62,Population,0.75,297.41,296.04,297.35,292.83,302.86,2.22,6.0,0.8,0.72,0.0,-4.33,2.9,5.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-4.23,2.22,-7.44,2.58,-2.91,0.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44
3454,10318738,Reef_Check,16.1384,-61.7757,Atlantic,Tropical Atlantic,111.36,Sheltered,0.0304,64.31,29,1,2016,5.0,Hard Coral,29.38,Population,0.75,262.15,299.65,300.77,297.83,304.26,1.13,5.0,0.18,0.7,0.0,-2.94,2.34,3.75,4.53,24.25,3.0,0.0,2.26,16.65,1.06,-2.57,1.13,-4.39,2.03,-1.44,3.25,1.16,4.25,0.0,0.0,0.82,6.0,0.2
3454,10318738,Reef_Check,16.1384,-61.7757,Atlantic,Tropical Atlantic,111.36,Sheltered,0.0304,64.31,29,1,2016,5.0,Nutrient Indicator Algae,0.0,Population,0.75,262.15,299.65,300.77,297.83,304.26,1.13,5.0,0.18,0.7,0.0,-2.94,2.34,3.75,4.53,24.25,3.0,0.0,2.26,16.65,1.06,-2.57,1.13,-4.39,2.03,-1.44,3.25,1.16,4.25,0.0,0.0,0.82,6.0,0.2
4199,10310066,Reef_Check,-8.7158,115.4583,Indian,Central Indo-Pacific,77.21,Sheltered,0.0605,45.86,5,10,2016,5.0,Hard Coral,30.0,Population,0.75,262.15,301.73,300.54,296.24,304.79,1.51,4.0,2.04,1.07,0.0,-3.02,3.94,33.25,7.53,41.25,8.5,21.06,4.9,30.06,3.38,-0.04,1.51,-5.53,3.02,-1.22,15.75,3.78,19.25,2.5,0.0,2.38,17.62,0.97
4199,10310066,Reef_Check,-8.7158,115.4583,Indian,Central Indo-Pacific,77.21,Sheltered,0.0605,45.86,5,10,2016,5.0,Nutrient Indicator Algae,0.0,Population,0.75,262.15,301.73,300.54,296.24,304.79,1.51,4.0,2.04,1.07,0.0,-3.02,3.94,33.25,7.53,41.25,8.5,21.06,4.9,30.06,3.38,-0.04,1.51,-5.53,3.02,-1.22,15.75,3.78,19.25,2.5,0.0,2.38,17.62,0.97
6148,10319537,Reef_Check,3.4946,72.8233,Indian,Western Indo-Pacific,2066.54,Sheltered,0.0528,42.47,14,7,2016,5.0,Hard Coral,3.12,Population,0.75,301.84,302.39,301.9,298.42,305.0,0.86,5.0,0.66,0.75,0.0,-3.4,2.79,15.0,3.92,18.0,3.0,0.0,2.07,14.27,1.25,-0.31,0.86,-4.27,2.29,-0.79,3.0,1.62,7.0,1.0,0.0,1.01,8.88,0.36
6148,10319537,Reef_Check,3.4946,72.8233,Indian,Western Indo-Pacific,2066.54,Sheltered,0.0528,42.47,14,7,2016,5.0,Nutrient Indicator Algae,20.0,Population,0.75,301.84,302.39,301.9,298.42,305.0,0.86,5.0,0.66,0.75,0.0,-3.4,2.79,15.0,3.92,18.0,3.0,0.0,2.07,14.27,1.25,-0.31,0.86,-4.27,2.29,-0.79,3.0,1.62,7.0,1.0,0.0,1.01,8.88,0.36
6259,10319506,Reef_Check,4.0171,72.8052,Indian,Western Indo-Pacific,1190.34,Sheltered,0.0832,42.45,12,7,2016,3.0,Hard Coral,4.38,Population,0.75,301.66,301.95,301.81,296.98,305.73,0.87,9.0,0.32,0.76,0.0,-4.04,3.14,21.0,4.77,23.0,4.0,4.91,2.35,13.93,1.3,-0.68,0.87,-5.65,3.09,-0.81,5.0,1.5,8.0,0.0,3.5,1.07,10.0,0.3
6259,10319506,Reef_Check,4.0171,72.8052,Indian,Western Indo-Pacific,1190.34,Sheltered,0.0832,42.45,12,7,2016,3.0,Nutrient Indicator Algae,8.12,Population,0.75,301.66,301.95,301.81,296.98,305.73,0.87,9.0,0.32,0.76,0.0,-4.04,3.14,21.0,4.77,23.0,4.0,4.91,2.35,13.93,1.3,-0.68,0.87,-5.65,3.09,-0.81,5.0,1.5,8.0,0.0,3.5,1.07,10.0,0.3
8004,10311775,Reef_Check,22.3493,120.3899,Pacific,Central Indo-Pacific,93.36,Exposed,0.072,58.56,23,11,2016,10.0,Hard Coral,11.25,Population,0.75,297.01,299.49,299.69,294.35,304.26,2.11,14.0,0.88,0.88,0.0,-5.27,2.65,18.0,4.49,25.0,6.0,7.75,2.41,11.19,2.03,-2.76,2.11,-7.89,2.0,-2.55,3.0,1.25,5.0,1.0,3.06,0.9,5.82,0.32
8004,10311775,Reef_Check,22.3493,120.3899,Pacific,Central Indo-Pacific,93.36,Exposed,0.072,58.56,23,11,2016,10.0,Nutrient Indicator Algae,1.25,Population,0.75,297.01,299.49,299.69,294.35,304.26,2.11,14.0,0.88,0.88,0.0,-5.27,2.65,18.0,4.49,25.0,6.0,7.75,2.41,11.19,2.03,-2.76,2.11,-7.89,2.0,-2.55,3.0,1.25,5.0,1.0,3.06,0.9,5.82,0.32
